EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
Rm628,52.0,46-55,No,Travel_Frequently,890.0,Research & Development,25.0,4.0,Medical,867.0,3.0,Female,81.0,2.0,4.0,Manufacturing Director,4.0,Married,13826.0,10K-15K,19028.0,3.0,Unknown,No,22.0,4.0,3.0,80.0,0.0,31.0,3.0,3.0,9.0,8.0,0.0,0.0
Rm477,24.0,18-25,No,Travel_Rarely,823.0,Research & Development,17.0,2.0,Other,867.0,4.0,Male,94.0,2.0,1.0,Laboratory Technician,2.0,Married,2127.0,Upto 5K,9100.0,1.0,Y,No,21.0,4.0,4.0,80.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0
Rm549,43.0,36-45,No,Travel_Frequently,775.0,Sales,15.0,3.0,Life Sciences,754.0,4.0,Male,0.0,2.0,2.0,Sales Executive,4.0,Married,6804.0,5K-10K,23683.0,3.0,Unknown,No,18.0,3.0,3.0,80.0,1.0,7.0,5.0,3.0,2.0,2.0,2.0,2.0
Rm588,52.0,46-55,No,Travel_Rarely,1325.0,Research & Development,11.0,4.0,Life Sciences,813.0,4.0,Female,82.0,3.0,2.0,Laboratory Technician,3.0,Married,3149.0,Upto 5K,21821.0,8.0,Y,No,20.0,4.0,2.0,80.0,1.0,9.0,3.0,3.0,5.0,2.0,0.0,4.0
Rm543,38.0,36-45,No,Travel_Rarely,0.0,Research & Development,1.0,3.0,Life Sciences,743.0,3.0,Female,81.0,3.0,3.0,Manufacturing Director,3.0,Single,7861.0,5K-10K,0.0,4.0,Y,Yes,14.0,3.0,4.0,80.0,0.0,10.0,4.0,4.0,1.0,0.0,0.0,0.0
Rm1334,46.0,46-55,Yes,Travel_Rarely,1254.0,Sales,10.0,3.0,Life Sciences,1869.0,3.0,Female,64.0,3.0,3.0,Sales Executive,2.0,Married,7314.0,5K-10K,14011.0,5.0,Y,No,21.0,4.0,3.0,80.0,3.0,14.0,2.0,3.0,8.0,7.0,0.0,7.0
Rm1001,35.0,46-55,No,Travel_Rarely,258.0,Research & Development,8.0,4.0,Other,1409.0,3.0,Female,54.0,3.0,1.0,Laboratory Technician,1.0,Married,2950.0,Upto 5K,17363.0,9.0,Unknown,No,13.0,3.0,3.0,80.0,0.0,12.0,2.0,1.0,5.0,4.0,0.0,4.0
Rm150,19.0,18-25,No,Travel_Rarely,0.0,Research & Development,3.0,1.0,Medical,201.0,2.0,Female,79.0,3.0,1.0,Laboratory Technician,2.0,Single,1483.0,Upto 5K,16102.0,1.0,Y,No,14.0,0.0,4.0,80.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
Rm720,47.0,46-55,No,Travel_Rarely,955.0,Sales,0.0,2.0,Life Sciences,1003.0,4.0,Female,83.0,3.0,2.0,Sales Executive,4.0,Single,4163.0,Upto 5K,8571.0,1.0,Y,Yes,17.0,3.0,3.0,80.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,7.0
Rm851,32.0,26-35,No,Non-Travel,862.0,Sales,2.0,1.0,Life Sciences,1190.0,3.0,Female,76.0,3.0,1.0,Sales Representative,1.0,Divorced,2827.0,Upto 5K,14947.0,1.0,Y,No,12.0,3.0,3.0,0.0,3.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
Rm1026,24.0,18-25,No,Travel_Rarely,1476.0,Sales,4.0,1.0,Medical,1445.0,4.0,Female,42.0,3.0,2.0,Unknown,3.0,Married,4162.0,Upto 5K,15211.0,1.0,Y,Yes,12.0,3.0,3.0,0.0,2.0,5.0,3.0,3.0,5.0,4.0,0.0,3.0
Rm587,24.0,18-25,No,Non-Travel,1092.0,Unknown,9.0,3.0,Life Sciences,812.0,3.0,Male,60.0,2.0,1.0,Laboratory Technician,2.0,Divorced,2694.0,Upto 5K,26551.0,1.0,Y,No,11.0,3.0,3.0,80.0,3.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0
Rm1420,42.0,36-45,No,Travel_Rarely,557.0,Research & Development,18.0,4.0,Life Sciences,1998.0,4.0,Male,35.0,3.0,2.0,Research Scientist,1.0,Divorced,5410.0,5K-10K,11189.0,6.0,Unknown,Yes,17.0,3.0,3.0,80.0,1.0,9.0,3.0,3.0,4.0,3.0,1.0,2.0
Rm1329,35.0,26-35,No,Travel_Rarely,728.0,Sales,23.0,1.0,Medical,1864.0,2.0,Female,36.0,2.0,2.0,Unknown,3.0,Married,3540.0,Upto 5K,7018.0,1.0,Y,No,21.0,4.0,4.0,80.0,1.0,9.0,5.0,3.0,9.0,8.0,5.0,8.0
Rm960,40.0,36-45,No,Travel_Rarely,523.0,Research & Development,2.0,3.0,Life Sciences,1346.0,3.0,Male,98.0,3.0,2.0,Research Scientist,4.0,Single,4661.0,Upto 5K,22455.0,1.0,Y,Unknown,13.0,3.0,3.0,80.0,0.0,9.0,0.0,3.0,9.0,8.0,8.0,8.0
Rm296,42.0,36-45,No,Travel_Frequently,0.0,Sales,26.0,3.0,Marketing,404.0,3.0,Unknown,77.0,3.0,4.0,Sales Executive,2.0,Married,13525.0,10K-15K,14864.0,5.0,Y,No,14.0,3.0,4.0,80.0,1.0,0.0,2.0,4.0,20.0,4.0,4.0,8.0
Rm1071,28.0,26-35,No,Travel_Frequently,467.0,Sales,0.0,3.0,Life Sciences,1507.0,3.0,Male,55.0,3.0,2.0,Sales Executive,1.0,Single,0.0,Unknown,11827.0,0.0,Y,No,14.0,3.0,4.0,80.0,0.0,5.0,5.0,3.0,4.0,2.0,1.0,0.0
Rm200,38.0,36-45,No,Travel_Rarely,1084.0,Research & Development,29.0,3.0,Technical Degree,273.0,4.0,Male,54.0,3.0,2.0,Manufacturing Director,4.0,Married,6261.0,5K-10K,0.0,3.0,Y,No,18.0,3.0,1.0,80.0,1.0,9.0,3.0,1.0,0.0,7.0,1.0,7.0
Rm345,35.0,26-35,No,Unknown,1296.0,Research & Development,5.0,4.0,Technical Degree,464.0,3.0,Male,62.0,3.0,3.0,Manufacturing Director,2.0,Single,8095.0,5K-10K,18264.0,0.0,Y,No,13.0,3.0,4.0,80.0,0.0,17.0,5.0,3.0,16.0,6.0,0.0,13.0
Rm1170,27.0,26-35,No,Travel_Rarely,486.0,Research & Development,8.0,3.0,Medical,1647.0,2.0,Female,86.0,4.0,1.0,Research Scientist,3.0,Married,3517.0,Upto 5K,22490.0,7.0,Unknown,No,17.0,3.0,1.0,80.0,0.0,5.0,0.0,3.0,3.0,2.0,0.0,2.0
Rm888,42.0,36-45,No,Travel_Frequently,458.0,Research & Development,26.0,5.0,Medical,1242.0,1.0,Female,60.0,3.0,3.0,Research Director,1.0,Married,13191.0,10K-15K,23281.0,3.0,Y,Yes,17.0,3.0,3.0,80.0,0.0,20.0,6.0,3.0,1.0,0.0,0.0,0.0
Rm877,20.0,18-25,Unknown,Travel_Rarely,654.0,Sales,0.0,3.0,Marketing,1242.0,3.0,Male,43.0,4.0,1.0,Sales Representative,4.0,Single,2678.0,Upto 5K,5050.0,1.0,Y,No,17.0,3.0,4.0,80.0,0.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0
Rm256,25.0,18-25,No,Travel_Rarely,0.0,Research & Development,1.0,3.0,Life Sciences,350.0,1.0,Female,62.0,3.0,2.0,Manufacturing Director,3.0,Married,4898.0,Upto 5K,7505.0,0.0,Y,No,12.0,3.0,4.0,80.0,2.0,5.0,3.0,3.0,4.0,2.0,1.0,0.0
Rm975,35.0,26-35,No,Travel_Frequently,0.0,Sales,0.0,1.0,Life Sciences,1371.0,4.0,Male,43.0,1.0,2.0,Sales Executive,4.0,Single,5071.0,5K-10K,20392.0,3.0,Y,No,20.0,4.0,2.0,80.0,0.0,8.0,3.0,3.0,6.0,2.0,0.0,0.0
Rm027,32.0,26-35,Yes,Travel_Frequently,1125.0,Research & Development,16.0,1.0,Life Sciences,33.0,2.0,Female,72.0,1.0,1.0,Research Scientist,3.0,Unknown,3919.0,Upto 5K,4681.0,1.0,Y,Unknown,22.0,4.0,2.0,80.0,0.0,10.0,5.0,3.0,10.0,2.0,6.0,0.0
Rm105,37.0,36-45,No,Unknown,1040.0,Unknown,2.0,2.0,Life Sciences,139.0,3.0,Male,100.0,2.0,2.0,Healthcare Representative,4.0,Divorced,5163.0,Unknown,15850.0,5.0,Y,No,14.0,3.0,4.0,80.0,1.0,17.0,2.0,4.0,0.0,0.0,0.0,0.0
Rm237,35.0,26-35,Yes,Travel_Rarely,465.0,Research & Development,2.0,2.0,Life Sciences,328.0,1.0,Female,39.0,3.0,1.0,Laboratory Technician,1.0,Unknown,2707.0,Unknown,21509.0,0.0,Y,No,20.0,4.0,1.0,80.0,0.0,13.0,3.0,4.0,9.0,7.0,1.0,7.0
Rm1056,34.0,26-35,No,Travel_Frequently,0.0,Research & Development,15.0,3.0,Medical,1485.0,2.0,Male,71.0,3.0,4.0,Research Director,1.0,Divorced,17007.0,15K+,11929.0,7.0,Y,No,0.0,3.0,4.0,80.0,2.0,16.0,3.0,2.0,14.0,8.0,6.0,9.0
Rm243,41.0,36-45,No,Travel_Rarely,1411.0,Unknown,19.0,2.0,Life Sciences,334.0,3.0,Male,36.0,3.0,2.0,Research Scientist,1.0,Divorced,3072.0,Upto 5K,19877.0,2.0,Y,No,16.0,3.0,1.0,0.0,2.0,17.0,2.0,2.0,1.0,0.0,0.0,0.0
Rm1348,36.0,36-45,No,Travel_Frequently,0.0,Human Resources,2.0,1.0,Human Resources,1890.0,2.0,Male,94.0,2.0,2.0,Human Resources,4.0,Single,3886.0,Upto 5K,4223.0,1.0,Y,No,21.0,4.0,4.0,80.0,0.0,10.0,2.0,2.0,10.0,1.0,0.0,8.0
Rm670,39.0,36-45,Yes,Travel_Rarely,1122.0,Research & Development,6.0,3.0,Medical,932.0,4.0,Male,70.0,3.0,1.0,Laboratory Technician,1.0,Married,2404.0,Upto 5K,4303.0,7.0,Y,Yes,21.0,4.0,4.0,80.0,0.0,8.0,2.0,1.0,2.0,2.0,0.0,0.0
Rm142,45.0,36-45,No,Travel_Rarely,0.0,Research & Development,29.0,3.0,Medical,192.0,3.0,Male,83.0,3.0,1.0,Research Scientist,4.0,Single,3452.0,Upto 5K,9752.0,5.0,Y,No,13.0,3.0,2.0,80.0,0.0,0.0,0.0,2.0,6.0,5.0,0.0,0.0
Rm140,30.0,26-35,No,Travel_Rarely,1240.0,Human Resources,9.0,3.0,Human Resources,184.0,3.0,Male,48.0,3.0,2.0,Human Resources,4.0,Married,6347.0,5K-10K,13982.0,0.0,Y,Unknown,19.0,3.0,4.0,80.0,0.0,12.0,2.0,1.0,11.0,9.0,4.0,0.0
Rm144,30.0,26-35,No,Travel_Rarely,438.0,Research & Development,18.0,3.0,Life Sciences,194.0,1.0,Female,75.0,3.0,1.0,Research Scientist,3.0,Single,2632.0,Upto 5K,23910.0,1.0,Y,No,14.0,3.0,3.0,80.0,0.0,5.0,4.0,2.0,0.0,4.0,0.0,0.0
Rm331,35.0,36-45,No,Travel_Frequently,559.0,Research & Development,10.0,4.0,Life Sciences,448.0,3.0,Female,82.0,2.0,2.0,Laboratory Technician,3.0,Divorced,5257.0,5K-10K,6227.0,1.0,Y,No,11.0,3.0,2.0,80.0,1.0,0.0,3.0,4.0,9.0,7.0,0.0,0.0
Rm318,52.0,46-55,Yes,Travel_Rarely,723.0,Research & Development,8.0,4.0,Medical,433.0,3.0,Male,85.0,2.0,2.0,Research Scientist,2.0,Married,4941.0,Upto 5K,17747.0,2.0,Y,No,15.0,3.0,1.0,80.0,0.0,11.0,3.0,2.0,8.0,2.0,7.0,7.0
Rm161,22.0,18-25,No,Travel_Rarely,1256.0,Research & Development,19.0,3.0,Medical,217.0,3.0,Male,80.0,3.0,1.0,Research Scientist,4.0,Married,2323.0,Upto 5K,11992.0,1.0,Unknown,No,24.0,4.0,1.0,80.0,2.0,2.0,6.0,3.0,2.0,2.0,2.0,2.0
Rm1005,26.0,26-35,Unknown,Travel_Rarely,652.0,Research & Development,7.0,3.0,Other,1417.0,3.0,Male,100.0,4.0,1.0,Laboratory Technician,1.0,Single,3578.0,Upto 5K,23577.0,0.0,Y,No,12.0,3.0,4.0,80.0,0.0,8.0,2.0,3.0,7.0,7.0,0.0,7.0
Rm005,27.0,26-35,No,Travel_Rarely,591.0,Research & Development,2.0,1.0,Medical,7.0,1.0,Male,40.0,3.0,1.0,Unknown,2.0,Married,3468.0,Upto 5K,16632.0,9.0,Y,No,12.0,3.0,4.0,80.0,1.0,6.0,3.0,3.0,2.0,2.0,2.0,2.0
Rm1469,49.0,46-55,No,Travel_Frequently,1023.0,Sales,2.0,3.0,Medical,2065.0,4.0,Male,63.0,2.0,2.0,Sales Executive,2.0,Married,5390.0,5K-10K,13243.0,2.0,Y,No,14.0,3.0,4.0,80.0,0.0,17.0,3.0,2.0,9.0,6.0,0.0,8.0
Rm958,40.0,36-45,No,Non-Travel,458.0,Research & Development,16.0,2.0,Life Sciences,1340.0,3.0,Male,0.0,3.0,1.0,Research Scientist,3.0,Divorced,3544.0,Upto 5K,8532.0,9.0,Y,No,16.0,3.0,2.0,80.0,1.0,6.0,0.0,3.0,4.0,2.0,0.0,0.0
Rm934,28.0,26-35,No,Travel_Rarely,640.0,Research & Development,0.0,3.0,Technical Degree,1301.0,4.0,Male,84.0,3.0,1.0,Research Scientist,1.0,Single,2080.0,Upto 5K,4732.0,2.0,Y,No,11.0,3.0,2.0,80.0,0.0,5.0,2.0,2.0,3.0,2.0,1.0,2.0
Rm1147,34.0,26-35,No,Travel_Frequently,426.0,Research & Development,10.0,4.0,Life Sciences,1615.0,3.0,Male,42.0,4.0,2.0,Manufacturing Director,4.0,Divorced,4724.0,Upto 5K,17000.0,1.0,Y,No,13.0,3.0,1.0,80.0,1.0,9.0,3.0,3.0,9.0,7.0,0.0,2.0
Rm1227,32.0,26-35,No,Travel_Frequently,585.0,Research & Development,10.0,3.0,Life Sciences,1720.0,3.0,Male,56.0,3.0,1.0,Research Scientist,3.0,Married,3433.0,Upto 5K,17360.0,6.0,Y,No,13.0,3.0,1.0,80.0,1.0,10.0,3.0,2.0,0.0,2.0,1.0,3.0
Rm404,41.0,36-45,No,Travel_Rarely,645.0,Sales,1.0,3.0,Marketing,534.0,2.0,Male,49.0,4.0,3.0,Sales Executive,1.0,Married,8392.0,5K-10K,19566.0,1.0,Y,No,16.0,3.0,3.0,80.0,1.0,10.0,2.0,3.0,10.0,7.0,0.0,0.0
Rm204,35.0,36-45,No,Travel_Rarely,0.0,Research & Development,19.0,2.0,Medical,281.0,3.0,Male,99.0,3.0,2.0,Laboratory Technician,4.0,Unknown,2741.0,Upto 5K,16523.0,8.0,Y,Yes,15.0,3.0,3.0,80.0,1.0,15.0,2.0,4.0,7.0,2.0,3.0,7.0
Rm431,35.0,26-35,Unknown,Travel_Rarely,144.0,Unknown,22.0,3.0,Life Sciences,577.0,4.0,Male,46.0,3.0,1.0,Laboratory Technician,3.0,Single,4230.0,Upto 5K,19225.0,0.0,Y,No,15.0,0.0,3.0,80.0,0.0,6.0,2.0,3.0,5.0,4.0,4.0,3.0
Rm103,20.0,18-25,Yes,Travel_Frequently,0.0,Research & Development,6.0,3.0,Unknown,137.0,4.0,Female,66.0,2.0,1.0,Laboratory Technician,4.0,Single,2926.0,Upto 5K,19783.0,1.0,Y,Yes,18.0,0.0,2.0,80.0,0.0,1.0,5.0,3.0,0.0,0.0,1.0,0.0
Rm852,56.0,55+,No,Travel_Rarely,718.0,Research & Development,4.0,4.0,Technical Degree,1191.0,4.0,Female,92.0,3.0,5.0,Manager,1.0,Unknown,19943.0,15K+,18575.0,4.0,Y,No,13.0,3.0,3.0,80.0,1.0,28.0,2.0,3.0,5.0,2.0,4.0,2.0
Rm762,35.0,36-45,Yes,Travel_Rarely,660.0,Research & Development,15.0,3.0,Other,1052.0,1.0,Male,81.0,3.0,2.0,Laboratory Technician,3.0,Divorced,4834.0,Upto 5K,7858.0,0.0,Y,Unknown,14.0,3.0,2.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0
Rm684,25.0,18-25,Yes,Travel_Rarely,867.0,Sales,19.0,2.0,Marketing,952.0,3.0,Male,36.0,2.0,1.0,Sales Representative,2.0,Married,2413.0,Upto 5K,18798.0,1.0,Y,Yes,18.0,3.0,3.0,80.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0
Rm013,31.0,26-35,No,Travel_Rarely,670.0,Research & Development,26.0,1.0,Life Sciences,16.0,1.0,Male,31.0,3.0,1.0,Research Scientist,3.0,Divorced,2911.0,Upto 5K,15170.0,1.0,Y,No,17.0,3.0,4.0,80.0,1.0,5.0,1.0,3.0,5.0,2.0,4.0,0.0
Rm1263,43.0,36-45,Yes,Unknown,807.0,Research & Development,17.0,3.0,Technical Degree,1767.0,3.0,Male,38.0,2.0,1.0,Research Scientist,3.0,Married,2437.0,Upto 5K,15587.0,9.0,Y,Unknown,16.0,3.0,4.0,80.0,1.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0
Rm1189,35.0,26-35,Unknown,Travel_Rarely,991.0,Sales,5.0,3.0,Medical,1669.0,1.0,Male,43.0,2.0,2.0,Sales Executive,2.0,Divorced,4187.0,Upto 5K,3356.0,1.0,Y,Yes,13.0,3.0,2.0,80.0,1.0,10.0,3.0,2.0,10.0,0.0,0.0,0.0
Rm626,45.0,36-45,Unknown,Travel_Rarely,930.0,Sales,9.0,3.0,Marketing,864.0,4.0,Male,74.0,3.0,3.0,Sales Executive,1.0,Divorced,10761.0,10K-15K,19239.0,4.0,Y,Yes,12.0,3.0,3.0,80.0,0.0,18.0,2.0,3.0,5.0,4.0,0.0,0.0
Rm045,30.0,26-35,No,Travel_Frequently,721.0,Research & Development,1.0,2.0,Medical,57.0,3.0,Female,58.0,3.0,2.0,Laboratory Technician,4.0,Single,4011.0,Upto 5K,10781.0,1.0,Y,No,23.0,0.0,4.0,80.0,0.0,12.0,2.0,3.0,12.0,8.0,3.0,7.0
Rm878,46.0,46-55,No,Travel_Rarely,150.0,Research & Development,2.0,4.0,Technical Degree,1228.0,3.0,Male,60.0,3.0,2.0,Unknown,4.0,Unknown,7379.0,5K-10K,17433.0,2.0,Y,No,11.0,3.0,3.0,80.0,1.0,12.0,3.0,2.0,6.0,3.0,1.0,4.0
Rm1246,24.0,Unknown,No,Travel_Frequently,897.0,Human Resources,10.0,3.0,Medical,1746.0,1.0,Male,59.0,3.0,1.0,Human Resources,4.0,Married,2145.0,Upto 5K,2097.0,0.0,Y,No,14.0,3.0,4.0,80.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0
Rm1009,54.0,46-55,No,Travel_Rarely,971.0,Research & Development,1.0,3.0,Medical,1422.0,4.0,Female,54.0,3.0,4.0,Research Director,4.0,Single,17328.0,15K+,5652.0,6.0,Y,No,19.0,3.0,4.0,80.0,0.0,29.0,3.0,2.0,20.0,7.0,12.0,7.0
Rm938,39.0,36-45,Unknown,Travel_Rarely,412.0,Research & Development,13.0,4.0,Medical,1307.0,3.0,Female,94.0,2.0,4.0,Manager,2.0,Divorced,17123.0,15K+,17334.0,6.0,Y,Yes,13.0,3.0,4.0,80.0,2.0,21.0,0.0,3.0,19.0,9.0,15.0,2.0
Rm257,42.0,36-45,No,Travel_Rarely,269.0,Research & Development,2.0,3.0,Medical,351.0,4.0,Female,0.0,2.0,1.0,Laboratory Technician,1.0,Divorced,2593.0,Upto 5K,8007.0,0.0,Y,Unknown,11.0,3.0,3.0,80.0,1.0,10.0,4.0,3.0,0.0,6.0,7.0,0.0
Rm1302,58.0,55+,No,Non-Travel,350.0,Sales,2.0,3.0,Unknown,1824.0,2.0,Male,52.0,3.0,4.0,Manager,2.0,Divorced,16291.0,15K+,22577.0,4.0,Y,No,22.0,4.0,4.0,80.0,1.0,37.0,0.0,2.0,16.0,9.0,14.0,14.0
Rm667,22.0,18-25,Yes,Travel_Rarely,617.0,Research & Development,3.0,1.0,Life Sciences,926.0,2.0,Female,34.0,3.0,2.0,Manufacturing Director,3.0,Married,4171.0,Upto 5K,10022.0,0.0,Y,Yes,19.0,3.0,1.0,80.0,1.0,4.0,3.0,3.0,3.0,2.0,0.0,2.0
Rm420,30.0,26-35,No,Non-Travel,1400.0,Research & Development,3.0,3.0,Life Sciences,562.0,3.0,Male,53.0,3.0,1.0,Laboratory Technician,4.0,Married,2097.0,Upto 5K,16734.0,4.0,Y,No,15.0,3.0,3.0,80.0,1.0,9.0,3.0,1.0,5.0,3.0,1.0,4.0
Rm1134,43.0,36-45,No,Travel_Rarely,990.0,Research & Development,27.0,3.0,Technical Degree,1599.0,4.0,Male,87.0,4.0,1.0,Laboratory Technician,2.0,Divorced,4876.0,Upto 5K,5855.0,5.0,Y,No,12.0,0.0,3.0,80.0,1.0,8.0,0.0,3.0,6.0,4.0,0.0,2.0
Rm1159,35.0,36-45,No,Travel_Rarely,671.0,Unknown,19.0,3.0,Life Sciences,1631.0,3.0,Male,85.0,3.0,2.0,Manufacturing Director,3.0,Married,5768.0,5K-10K,26493.0,3.0,Y,No,17.0,3.0,1.0,80.0,3.0,0.0,2.0,2.0,4.0,3.0,0.0,2.0
Rm1121,38.0,36-45,No,Travel_Rarely,0.0,Sales,16.0,3.0,Life Sciences,1583.0,2.0,Female,90.0,3.0,2.0,Sales Executive,2.0,Single,4198.0,Upto 5K,16379.0,2.0,Y,No,12.0,3.0,2.0,80.0,0.0,8.0,5.0,4.0,3.0,2.0,1.0,2.0
Rm609,55.0,46-55,Yes,Travel_Rarely,436.0,Sales,2.0,1.0,Medical,842.0,3.0,Male,37.0,3.0,2.0,Sales Executive,4.0,Single,5160.0,5K-10K,21519.0,4.0,Y,No,0.0,3.0,3.0,80.0,0.0,12.0,3.0,2.0,9.0,7.0,0.0,3.0
Rm967,58.0,55+,Yes,Travel_Rarely,601.0,Research & Development,0.0,4.0,Medical,1360.0,3.0,Female,53.0,2.0,3.0,Manufacturing Director,3.0,Married,10008.0,Unknown,12023.0,0.0,Y,Yes,14.0,3.0,4.0,80.0,0.0,31.0,0.0,3.0,10.0,9.0,5.0,9.0
Rm673,42.0,36-45,No,Travel_Rarely,462.0,Sales,14.0,2.0,Medical,936.0,3.0,Female,68.0,2.0,0.0,Sales Executive,3.0,Single,6244.0,5K-10K,7824.0,0.0,Y,No,17.0,3.0,1.0,80.0,0.0,10.0,6.0,3.0,0.0,4.0,0.0,3.0
Rm166,35.0,46-55,Unknown,Travel_Rarely,1452.0,Research & Development,11.0,3.0,Life Sciences,226.0,3.0,Female,53.0,3.0,5.0,Manager,2.0,Single,19926.0,15K+,0.0,3.0,Y,No,15.0,3.0,2.0,80.0,0.0,21.0,5.0,3.0,5.0,4.0,4.0,4.0
Rm1098,24.0,18-25,No,Travel_Rarely,350.0,Research & Development,21.0,2.0,Technical Degree,1551.0,3.0,Male,57.0,2.0,1.0,Laboratory Technician,1.0,Divorced,2296.0,Upto 5K,10036.0,0.0,Y,No,14.0,3.0,2.0,80.0,3.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0
Rm412,60.0,55+,No,Unknown,422.0,Unknown,7.0,3.0,Life Sciences,549.0,1.0,Female,41.0,3.0,5.0,Manager,1.0,Married,19566.0,15K+,3854.0,5.0,Y,No,11.0,3.0,3.0,80.0,0.0,0.0,5.0,1.0,29.0,8.0,11.0,10.0
Rm189,34.0,26-35,No,Unknown,1069.0,Research & Development,2.0,1.0,Life Sciences,256.0,4.0,Male,45.0,2.0,2.0,Manufacturing Director,3.0,Married,9547.0,5K-10K,14074.0,1.0,Y,No,17.0,3.0,3.0,80.0,0.0,10.0,2.0,2.0,10.0,9.0,1.0,9.0
Rm128,19.0,18-25,Yes,Travel_Rarely,528.0,Sales,22.0,1.0,Marketing,167.0,4.0,Male,50.0,3.0,1.0,Sales Representative,3.0,Single,1675.0,Upto 5K,26820.0,1.0,Y,Yes,19.0,3.0,4.0,80.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0
Rm1019,36.0,36-45,No,Travel_Rarely,172.0,Research & Development,4.0,3.0,Life Sciences,1435.0,1.0,Male,37.0,2.0,2.0,Laboratory Technician,4.0,Single,5810.0,5K-10K,22604.0,1.0,Y,No,16.0,3.0,3.0,80.0,0.0,0.0,2.0,2.0,10.0,4.0,0.0,8.0
Rm671,27.0,26-35,No,Travel_Rarely,618.0,Research & Development,4.0,3.0,Life Sciences,933.0,2.0,Female,76.0,3.0,1.0,Research Scientist,3.0,Single,2318.0,Upto 5K,17808.0,1.0,Y,No,19.0,3.0,3.0,80.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0
Rm225,35.0,26-35,No,Non-Travel,979.0,Research & Development,1.0,4.0,Medical,308.0,3.0,Male,90.0,1.0,0.0,Manufacturing Director,3.0,Married,4345.0,Upto 5K,4381.0,0.0,Y,No,12.0,3.0,4.0,80.0,1.0,6.0,2.0,3.0,5.0,0.0,1.0,4.0
Rm1206,32.0,26-35,Yes,Travel_Rarely,0.0,Research & Development,2.0,4.0,Life Sciences,1692.0,4.0,Male,95.0,3.0,1.0,Laboratory Technician,2.0,Single,1393.0,Upto 5K,0.0,1.0,Y,No,12.0,3.0,1.0,80.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0
Rm933,29.0,26-35,Yes,Travel_Rarely,0.0,Unknown,7.0,3.0,Technical Degree,1692.0,2.0,Female,0.0,3.0,1.0,Laboratory Technician,3.0,Divorced,3339.0,Upto 5K,17285.0,3.0,Y,Yes,13.0,3.0,1.0,80.0,2.0,10.0,2.0,3.0,7.0,7.0,7.0,7.0
Rm206,29.0,26-35,Yes,Travel_Rarely,121.0,Sales,27.0,3.0,Unknown,283.0,2.0,Female,35.0,3.0,0.0,Sales Executive,4.0,Married,0.0,5K-10K,24525.0,1.0,Y,No,22.0,4.0,4.0,80.0,3.0,10.0,3.0,2.0,10.0,4.0,1.0,0.0
Rm276,37.0,36-45,No,Non-Travel,728.0,Research & Development,1.0,4.0,Medical,380.0,1.0,Female,80.0,3.0,3.0,Research Director,4.0,Divorced,13603.0,10K-15K,11677.0,2.0,Y,Yes,18.0,3.0,1.0,80.0,2.0,15.0,2.0,3.0,5.0,2.0,0.0,2.0
Rm053,44.0,36-45,No,Unknown,1488.0,Sales,0.0,5.0,Marketing,68.0,2.0,Female,75.0,3.0,2.0,Sales Executive,1.0,Divorced,5454.0,5K-10K,4009.0,5.0,Y,Yes,21.0,4.0,3.0,80.0,1.0,9.0,2.0,2.0,4.0,3.0,1.0,3.0
Rm857,20.0,18-25,No,Unknown,805.0,Research & Development,3.0,3.0,Life Sciences,1198.0,1.0,Male,87.0,2.0,1.0,Laboratory Technician,3.0,Single,3033.0,Upto 5K,12828.0,1.0,Y,No,12.0,3.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0
Rm063,50.0,46-55,No,Travel_Rarely,989.0,Research & Development,7.0,2.0,Unknown,80.0,2.0,Female,0.0,2.0,5.0,Research Director,3.0,Divorced,18740.0,15K+,16701.0,5.0,Y,Yes,12.0,3.0,4.0,80.0,1.0,29.0,2.0,2.0,27.0,3.0,13.0,8.0
