EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
RM1380,27.0,  26-35 ,Yes,Travel_Frequently,1337.0,Human Resources,22.0,3.0,  Human Resources ,1.0,1944.0,1.0,  Female ,58.0,2.0,1.0,Human Resources,2.0,  Married ,2863.0,Upto 5k,19555.0,1.0,Y,No,,3.0,1.0,80.0,0.0,1.0,2.0,3.0,,0.0,0.0,0.0
RM363,21.0,18-25,No,Non-Travel,895.0,Sales,9.0,2.0,Medical,,484.0,1.0,Male,,3.0,1.0,Sales Representative,4.0,Single,2610.0,Upto 5k,2851.0,1.0,  Y ,no,24.0,4.0,3.0,80.0,0.0,,3.0,2.0,3.0,2.0,2.0,
RM1225,26.0,26-35,  No ,Travel_Rarely,390.0,Research & Development,17.0,4.0,Medical,1.0,,4.0,Male,62.0,1.0,1.0,Laboratory Technician,3.0,  Married ,2305.0,Upto 5k,6217.0,1.0,Y,No,15.0,3.0,3.0,80.0,3.0,3.0,3.0,4.0,3.0,2.0,0.0,2.0
RM797,unknown,18-25,Yes,nan,1219.0,Research & Development,4.0,1.0,technical degree,1.0,1106.0,4.0,Male,,3.0,1.0,Laboratory Technician,4.0,Married,3691.0,Upto 5k,4605.0,1.0,Y,Yes,15.0,3.0,,80.0,1.0,7.0,3.0,4.0,7.0,7.0,5.0,6.0
RM443,,36-45,No,  Non-Travel ,635.0,Sales,,,medical,1.0,592.0,2.0,  Male ,,3.0,3.0,Sales Executive,4.0,Single,9980.0,,15318.0,1.0,  Y ,No,14.0,3.0,4.0,,0.0,10.0,3.0,2.0,10.0,,9.0,7.0
RM262,38.0,  36-45 ,No,Non-Travel,unknown,Sales,2.0,2.0,  Life Sciences ,,361.0,4.0,Male,39.0,2.0,2.0,Sales Executive,4.0,Married,5249.0,5k-10k,19682.0,3.0,Y,No,18.0,3.0,4.0,80.0,1.0,13.0,0.0,3.0,8.0,7.0,7.0,5.0
RM227,unknown,36-45,No,,319.0,Sales,4.0,4.0,Marketing,1.0,311.0,1.0,Male,41.0,3.0,1.0,,4.0,,2793.0,Upto 5k,2539.0,4.0,Y,,17.0,3.0,3.0,80.0,1.0,13.0,2.0,3.0,9.0,8.0,5.0,8.0
RM907,34.0,26-35,No,Travel_Rarely,1320.0,Research & Development,20.0,3.0,Technical Degree,1.0,1265.0,3.0,Female,89.0,4.0,1.0,Research Scientist,3.0,Married,2585.0,  Upto 5k ,21643.0,0.0,  Y ,No,17.0,3.0,4.0,80.0,0.0,,5.0,2.0,1.0,0.0,0.0,0.0
RM628,52.0,46-55,  No ,Travel_Frequently,890.0,Research & Development,25.0,4.0,Medical,1.0,867.0,3.0,  Female ,81.0,2.0,4.0,  Manufacturing Director ,4.0,Married,13826.0,10k-15k,19028.0,3.0,,no,22.0,4.0,3.0,80.0,0.0,31.0,3.0,3.0,9.0,8.0,0.0,0.0
RM477,24.0,18-25,No,Travel_Rarely,823.0,  Research & Development ,17.0,2.0,Other,1.0,,4.0,Male,94.0,2.0,1.0,Laboratory Technician,2.0,  Married ,2127.0,Upto 5k,9100.0,1.0,Y,No,21.0,4.0,4.0,80.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0
RM549,43.0,36-45,No,  Travel_Frequently ,775.0,Sales,15.0,3.0,Life Sciences,1.0,754.0,4.0,Male,,2.0,2.0,Sales Executive,4.0,Married,6804.0,5k-10k,23683.0,3.0,nan,No,18.0,3.0,3.0,80.0,1.0,7.0,5.0,3.0,2.0,2.0,2.0,2.0
RM588,52.0,46-55,No,Travel_Rarely,1325.0,Research & Development,11.0,4.0,  life sciences ,1.0,813.0,4.0,female,82.0,3.0,2.0,Laboratory Technician,3.0,Married,3149.0,Upto 5k,21821.0,8.0,Y,No,20.0,4.0,2.0,80.0,1.0,9.0,3.0,3.0,5.0,2.0,,4.0
RM543,38.0,36-45,No,travel_rarely,,Research & Development,1.0,3.0,Life Sciences,unknown,743.0,3.0,Female,81.0,3.0,3.0,Manufacturing Director,3.0,  Single ,7861.0,5k-10k,,4.0,Y,Yes,14.0,3.0,4.0,80.0,0.0,10.0,4.0,4.0,1.0,0.0,0.0,0.0
RM1334,46.0,46-55,  Yes ,Travel_Rarely,1254.0,Sales,10.0,3.0,Life Sciences,1.0,1869.0,3.0,Female,64.0,3.0,3.0,Sales Executive,2.0,Married,7314.0,5k-10k,14011.0,5.0,  y ,No,21.0,4.0,3.0,80.0,3.0,14.0,2.0,3.0,8.0,7.0,0.0,7.0
RM1001,,46-55,No,travel_rarely,258.0,Research & Development,8.0,4.0,Other,1.0,1409.0,3.0,Female,54.0,3.0,1.0,Laboratory Technician,1.0,Married,2950.0,Upto 5k,17363.0,9.0,,No,13.0,3.0,3.0,80.0,0.0,12.0,2.0,1.0,5.0,4.0,0.0,4.0
RM150,19.0,18-25,No,Travel_Rarely,unknown,Research & Development,3.0,1.0,Medical,1.0,201.0,2.0,Female,79.0,3.0,1.0,  Laboratory Technician ,2.0,single,1483.0,Upto 5k,16102.0,1.0,  Y ,No,14.0,,4.0,80.0,0.0,1.0,3.0,3.0,1.0,,0.0,0.0
RM720,47.0,  46-55 ,No,Travel_Rarely,955.0,Sales,unknown,2.0,Life Sciences,1.0,1003.0,4.0,Female,83.0,3.0,2.0,Sales Executive,4.0,Single,4163.0,Upto 5k,8571.0,1.0,Y,  Yes ,17.0,3.0,3.0,80.0,0.0,,0.0,3.0,9.0,0.0,0.0,7.0
RM851,32.0,26-35,No,Non-Travel,862.0,Sales,2.0,1.0,Life Sciences,1.0,1190.0,3.0,female,76.0,3.0,1.0,Sales Representative,1.0,divorced,2827.0,Upto 5k,14947.0,1.0,Y,no,12.0,3.0,,,3.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
RM1026,24.0,18-25,No,travel_rarely,1476.0,sales,4.0,1.0,Medical,1.0,1445.0,4.0,Female,42.0,3.0,2.0,nan,3.0,married,4162.0,  Upto 5k ,15211.0,1.0,Y,Yes,12.0,3.0,3.0,,2.0,5.0,3.0,3.0,5.0,4.0,0.0,3.0
RM587,24.0,18-25,No,Non-Travel,1092.0,  nan ,9.0,3.0,Life Sciences,1.0,812.0,3.0,  male ,60.0,2.0,1.0,Laboratory Technician,2.0,Divorced,2694.0,Upto 5k,26551.0,1.0,Y,No,11.0,3.0,3.0,80.0,3.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0
rm1420,42.0,  36-45 ,No,Travel_Rarely,557.0,research & development,18.0,4.0,Life Sciences,,1998.0,4.0,Male,35.0,3.0,2.0,Research Scientist,1.0,divorced,5410.0,5k-10k,11189.0,6.0,nan,Yes,17.0,3.0,3.0,80.0,1.0,9.0,3.0,,4.0,3.0,1.0,2.0
RM1329,unknown,26-35,No,Travel_Rarely,728.0,Sales,23.0,1.0,medical,unknown,1864.0,2.0,Female,36.0,2.0,2.0,,3.0,Married,3540.0,Upto 5k,7018.0,1.0,Y,No,21.0,4.0,4.0,80.0,1.0,9.0,5.0,3.0,9.0,8.0,5.0,8.0
RM960,40.0,36-45,No,Travel_Rarely,523.0,  Research & Development ,2.0,3.0,life sciences,1.0,1346.0,3.0,Male,98.0,3.0,2.0,Research Scientist,4.0,Single,4661.0,upto 5k,22455.0,1.0,Y,,13.0,3.0,3.0,80.0,0.0,9.0,,3.0,9.0,8.0,8.0,8.0
RM296,42.0,36-45,  No ,  Travel_Frequently ,,Sales,26.0,3.0,Marketing,,404.0,3.0,,77.0,3.0,4.0,Sales Executive,2.0,Married,13525.0,  10k-15k ,14864.0,5.0,Y,No,14.0,3.0,4.0,80.0,1.0,,2.0,4.0,20.0,4.0,4.0,8.0
RM1071,28.0,26-35,No,Travel_Frequently,467.0,Sales,unknown,3.0,Life Sciences,unknown,1507.0,3.0,Male,55.0,3.0,2.0,  Sales Executive ,1.0,Single,,,11827.0,0.0,  Y ,No,14.0,3.0,4.0,80.0,0.0,5.0,5.0,3.0,4.0,2.0,1.0,
RM200,38.0,36-45,  No ,Travel_Rarely,1084.0,Research & Development,29.0,3.0,Technical Degree,1.0,273.0,4.0,Male,54.0,3.0,2.0,manufacturing director,4.0,Married,6261.0,5k-10k,,3.0,Y,No,18.0,3.0,1.0,80.0,1.0,9.0,3.0,1.0,,7.0,1.0,7.0
RM345,35.0,26-35,No,,1296.0,Research & Development,5.0,4.0,Technical Degree,1.0,464.0,3.0,Male,62.0,3.0,3.0,Manufacturing Director,2.0,Single,8095.0,5k-10k,18264.0,0.0,Y,No,13.0,3.0,4.0,80.0,0.0,17.0,5.0,3.0,16.0,6.0,0.0,13.0
  RM1170 ,27.0,26-35,no,Travel_Rarely,486.0,Research & Development,8.0,3.0,Medical,1.0,1647.0,2.0,female,86.0,4.0,1.0,Research Scientist,3.0,Married,3517.0,Upto 5k,22490.0,7.0,,No,17.0,3.0,1.0,80.0,0.0,5.0,0.0,3.0,3.0,2.0,,2.0
RM888,42.0,36-45,  No ,Travel_Frequently,458.0,Research & Development,26.0,5.0,Medical,1.0,1242.0,1.0,Female,60.0,,3.0,  Research Director ,1.0,Married,13191.0,10k-15k,23281.0,3.0,Y,Yes,17.0,3.0,3.0,80.0,0.0,20.0,6.0,3.0,1.0,0.0,0.0,0.0
rm877,20.0,  18-25 ,  nan ,Travel_Rarely,654.0,sales,unknown,3.0,Marketing,1.0,,3.0,  Male ,43.0,4.0,1.0,Sales Representative,4.0,Single,2678.0,Upto 5k,5050.0,1.0,Y,No,17.0,3.0,4.0,80.0,0.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0
RM256,25.0,18-25,  No ,Travel_Rarely,,  Research & Development ,1.0,3.0,Life Sciences,,350.0,1.0,Female,62.0,3.0,2.0,Manufacturing Director,3.0,Married,4898.0,Upto 5k,7505.0,0.0,Y,No,12.0,3.0,4.0,80.0,2.0,5.0,3.0,3.0,4.0,2.0,1.0,
RM975,unknown,26-35,No,Travel_Frequently,unknown,Sales,,1.0,Life Sciences,1.0,1371.0,4.0,Male,43.0,1.0,2.0,Sales Executive,4.0,Single,5071.0,5k-10k,20392.0,3.0,Y,No,20.0,4.0,2.0,80.0,0.0,8.0,3.0,3.0,6.0,2.0,0.0,0.0
RM027,32.0,26-35,Yes,Travel_Frequently,1125.0,Research & Development,16.0,1.0,Life Sciences,1.0,33.0,2.0,Female,72.0,1.0,1.0,Research Scientist,,,3919.0,Upto 5k,4681.0,1.0,Y,,22.0,4.0,2.0,80.0,0.0,10.0,5.0,3.0,10.0,2.0,6.0,
rm105,37.0,36-45,No,,1040.0,,2.0,2.0,Life Sciences,1.0,139.0,3.0,  Male ,100.0,2.0,2.0,Healthcare Representative,4.0,Divorced,5163.0,nan,15850.0,5.0,Y,  no ,14.0,3.0,4.0,80.0,1.0,17.0,2.0,4.0,,0.0,0.0,0.0
RM237,,26-35,yes,Travel_Rarely,465.0,Research & Development,2.0,2.0,life sciences,1.0,328.0,1.0,Female,39.0,3.0,1.0,Laboratory Technician,1.0,,2707.0,,21509.0,,Y,No,20.0,4.0,1.0,80.0,0.0,13.0,3.0,4.0,9.0,7.0,1.0,7.0
RM1056,34.0,26-35,no,Travel_Frequently,unknown,  Research & Development ,15.0,3.0,Medical,1.0,1485.0,2.0,Male,71.0,3.0,4.0,Research Director,1.0,Divorced,17007.0,  15k+ ,11929.0,7.0,Y,No,,3.0,4.0,80.0,2.0,16.0,3.0,2.0,14.0,8.0,6.0,9.0
  rm243 ,41.0,36-45,  No ,travel_rarely,1411.0,,19.0,2.0,  Life Sciences ,1.0,334.0,,Male,36.0,3.0,2.0,Research Scientist,1.0,Divorced,3072.0,Upto 5k,19877.0,2.0,Y,  No ,16.0,3.0,1.0,,2.0,17.0,2.0,2.0,1.0,0.0,0.0,0.0
  nan ,28.0,26-35,No,nan,1179.0,Research & Development,19.0,4.0,Medical,1.0,1216.0,4.0,Male,78.0,2.0,1.0,Laboratory Technician,1.0,married,3196.0,Upto 5k,12449.0,1.0,Y,No,12.0,3.0,3.0,80.0,3.0,6.0,2.0,3.0,6.0,5.0,3.0,3.0
RM1348,36.0,36-45,no,Travel_Frequently,unknown,Human Resources,2.0,1.0,Human Resources,,1890.0,2.0,Male,94.0,2.0,2.0,  Human Resources ,4.0,Single,3886.0,upto 5k,4223.0,1.0,Y,no,21.0,4.0,4.0,80.0,0.0,10.0,2.0,2.0,10.0,1.0,,8.0
,34.0,26-35,No,  Travel_Rarely ,1157.0,Research & Development,5.0,2.0,Medical,1.0,1696.0,2.0,Male,57.0,,,Laboratory Technician,4.0,Married,3986.0,Upto 5k,11912.0,1.0,Y,No,14.0,3.0,3.0,80.0,1.0,15.0,3.0,4.0,15.0,10.0,4.0,13.0
RM670,39.0,36-45,Yes,Travel_Rarely,1122.0,Research & Development,6.0,3.0,Medical,1.0,932.0,4.0,Male,70.0,3.0,1.0,  Laboratory Technician ,1.0,  married ,2404.0,Upto 5k,4303.0,7.0,Y,Yes,21.0,4.0,4.0,80.0,0.0,8.0,2.0,1.0,2.0,2.0,,
RM142,45.0,36-45,No,Travel_Rarely,unknown,Research & Development,29.0,3.0,Medical,1.0,192.0,3.0,  Male ,83.0,3.0,1.0,Research Scientist,4.0,Single,3452.0,Upto 5k,9752.0,5.0,Y,No,13.0,3.0,2.0,80.0,0.0,,,2.0,6.0,5.0,0.0,
RM140,30.0,26-35,  No ,Travel_Rarely,1240.0,Human Resources,9.0,3.0,Human Resources,1.0,184.0,3.0,Male,48.0,3.0,2.0,Human Resources,4.0,Married,6347.0,5k-10k,13982.0,0.0,Y,,19.0,3.0,4.0,80.0,0.0,12.0,2.0,1.0,11.0,9.0,4.0,
RM144,30.0,  26-35 ,no,Travel_Rarely,438.0,Research & Development,18.0,3.0,life sciences,unknown,194.0,1.0,  Female ,75.0,3.0,1.0,Research Scientist,3.0,Single,2632.0,  Upto 5k ,23910.0,1.0,  Y ,no,14.0,3.0,3.0,80.0,0.0,5.0,4.0,2.0,,4.0,0.0,
RM331,,36-45,  No ,Travel_Frequently,559.0,Research & Development,10.0,4.0,Life Sciences,1.0,448.0,3.0,female,82.0,2.0,2.0,  Laboratory Technician ,3.0,Divorced,5257.0,5k-10k,6227.0,1.0,Y,No,11.0,3.0,2.0,80.0,1.0,,3.0,4.0,9.0,7.0,0.0,0.0
RM318,52.0,46-55,Yes,Travel_Rarely,723.0,Research & Development,8.0,4.0,Medical,1.0,433.0,3.0,  Male ,85.0,2.0,2.0,research scientist,2.0,Married,4941.0,Upto 5k,17747.0,2.0,Y,No,15.0,3.0,1.0,80.0,0.0,11.0,3.0,2.0,8.0,2.0,7.0,7.0
RM161,22.0,  18-25 ,No,Travel_Rarely,1256.0,Research & Development,19.0,unknown,medical,1.0,217.0,3.0,Male,80.0,3.0,1.0,Research Scientist,4.0,Married,2323.0,Upto 5k,11992.0,1.0,,No,24.0,4.0,1.0,80.0,2.0,2.0,6.0,3.0,2.0,2.0,2.0,2.0
RM1005,26.0,26-35,,travel_rarely,652.0,Research & Development,7.0,3.0,Other,1.0,1417.0,3.0,Male,100.0,4.0,1.0,Laboratory Technician,1.0,Single,3578.0,Upto 5k,23577.0,0.0,Y,No,12.0,3.0,4.0,80.0,0.0,8.0,2.0,3.0,7.0,7.0,0.0,7.0
RM005,27.0,26-35,No,Travel_Rarely,591.0,  Research & Development ,2.0,1.0,Medical,1.0,7.0,1.0,Male,40.0,3.0,1.0,,2.0,Married,3468.0,Upto 5k,16632.0,9.0,Y,No,12.0,3.0,4.0,80.0,1.0,6.0,3.0,3.0,2.0,2.0,2.0,2.0
RM1469,49.0,  46-55 ,no,travel_frequently,1023.0,Sales,2.0,3.0,Medical,1.0,2065.0,4.0,Male,63.0,2.0,2.0,sales executive,2.0,Married,5390.0,5k-10k,13243.0,2.0,Y,No,14.0,3.0,4.0,80.0,0.0,17.0,3.0,2.0,9.0,6.0,0.0,8.0
,37.0,36-45,no,Non-Travel,142.0,Sales,9.0,4.0,Medical,1.0,626.0,1.0,Male,69.0,3.0,3.0,sales executive,2.0,  Divorced ,8834.0,5k-10k,24666.0,1.0,Y,No,13.0,3.0,4.0,80.0,1.0,9.0,6.0,3.0,9.0,5.0,7.0,7.0
RM958,40.0,36-45,No,Non-Travel,458.0,Research & Development,16.0,2.0,Life Sciences,1.0,1340.0,,Male,,3.0,1.0,Research Scientist,3.0,Divorced,3544.0,Upto 5k,8532.0,9.0,Y,No,16.0,3.0,2.0,80.0,1.0,6.0,0.0,3.0,4.0,2.0,0.0,0.0
  RM934 ,28.0,26-35,No,Travel_Rarely,640.0,Research & Development,unknown,3.0,Technical Degree,1.0,1301.0,4.0,Male,84.0,3.0,1.0,Research Scientist,1.0,Single,2080.0,Upto 5k,4732.0,2.0,y,No,11.0,3.0,2.0,80.0,0.0,5.0,2.0,2.0,3.0,2.0,1.0,2.0
,unknown,  36-45 ,No,Travel_Rarely,930.0,,3.0,3.0,Life Sciences,1.0,2037.0,3.0,Male,57.0,2.0,2.0,sales executive,2.0,Divorced,8938.0,  5k-10k ,12227.0,2.0,y,No,11.0,3.0,3.0,80.0,1.0,14.0,5.0,3.0,5.0,4.0,0.0,4.0
RM1147,34.0,26-35,No,Travel_Frequently,426.0,Research & Development,10.0,4.0,Life Sciences,1.0,1615.0,3.0,male,42.0,4.0,2.0,  Manufacturing Director ,4.0,Divorced,4724.0,Upto 5k,17000.0,1.0,Y,No,13.0,3.0,1.0,80.0,1.0,9.0,3.0,3.0,9.0,7.0,,2.0
RM1227,32.0,26-35,No,Travel_Frequently,585.0,Research & Development,10.0,unknown,Life Sciences,1.0,1720.0,,Male,56.0,3.0,1.0,Research Scientist,3.0,Married,3433.0,Upto 5k,17360.0,6.0,Y,No,13.0,3.0,1.0,80.0,1.0,10.0,3.0,2.0,,2.0,1.0,3.0
  RM404 ,41.0,36-45,No,  Travel_Rarely ,645.0,Sales,1.0,3.0,  Marketing ,1.0,534.0,2.0,Male,49.0,4.0,3.0,Sales Executive,1.0,Married,8392.0,  5k-10k ,19566.0,1.0,Y,No,16.0,3.0,3.0,80.0,1.0,10.0,2.0,3.0,10.0,7.0,0.0,
RM204,,36-45,No,  Travel_Rarely ,unknown,Research & Development,19.0,2.0,Medical,1.0,281.0,3.0,Male,99.0,3.0,2.0,Laboratory Technician,4.0,nan,2741.0,Upto 5k,16523.0,8.0,Y,Yes,15.0,3.0,3.0,80.0,1.0,15.0,2.0,4.0,7.0,2.0,3.0,7.0
RM431,35.0,26-35,nan,Travel_Rarely,144.0,,22.0,3.0,Life Sciences,1.0,577.0,4.0,Male,46.0,,1.0,Laboratory Technician,3.0,Single,4230.0,Upto 5k,19225.0,0.0,Y,No,15.0,,,80.0,0.0,6.0,2.0,3.0,5.0,4.0,4.0,3.0
RM103,20.0,18-25,Yes,Travel_Frequently,,  Research & Development ,6.0,3.0,,1.0,137.0,4.0,female,66.0,2.0,1.0,  Laboratory Technician ,4.0,single,2926.0,Upto 5k,19783.0,1.0,y,Yes,18.0,,2.0,80.0,0.0,1.0,5.0,3.0,,0.0,1.0,0.0
RM852,56.0,55+,No,Travel_Rarely,718.0,Research & Development,4.0,4.0,Technical Degree,unknown,1191.0,4.0,Female,92.0,3.0,5.0,Manager,1.0,nan,19943.0,15k+,18575.0,4.0,Y,No,13.0,3.0,,80.0,1.0,28.0,2.0,3.0,5.0,2.0,4.0,2.0
rm762,,36-45,Yes,Travel_Rarely,660.0,Research & Development,15.0,3.0,Other,,1052.0,1.0,Male,81.0,,2.0,Laboratory Technician,3.0,Divorced,4834.0,Upto 5k,7858.0,,Y,,14.0,3.0,2.0,,1.0,,3.0,2.0,1.0,0.0,,0.0
RM684,25.0,18-25,Yes,travel_rarely,867.0,Sales,19.0,2.0,Marketing,1.0,952.0,3.0,Male,36.0,2.0,1.0,Sales Representative,2.0,Married,2413.0,Upto 5k,18798.0,1.0,Y,Yes,18.0,3.0,3.0,80.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0
RM013,31.0,26-35,No,Travel_Rarely,670.0,Research & Development,26.0,1.0,Life Sciences,1.0,16.0,1.0,Male,31.0,3.0,1.0,Research Scientist,,Divorced,2911.0,  Upto 5k ,15170.0,1.0,  Y ,No,17.0,3.0,4.0,80.0,1.0,5.0,1.0,,5.0,2.0,4.0,
RM1263,43.0,36-45,Yes,,807.0,Research & Development,17.0,3.0,Technical Degree,1.0,1767.0,3.0,Male,38.0,2.0,1.0,Research Scientist,3.0,Married,2437.0,Upto 5k,15587.0,9.0,Y,  nan ,16.0,3.0,4.0,80.0,1.0,6.0,4.0,3.0,,0.0,0.0,0.0
  RM1189 ,unknown,26-35,,Travel_Rarely,991.0,Sales,5.0,3.0,Medical,1.0,1669.0,1.0,male,43.0,2.0,2.0,Sales Executive,2.0,Divorced,4187.0,Upto 5k,3356.0,1.0,Y,Yes,13.0,3.0,2.0,80.0,1.0,10.0,3.0,2.0,10.0,0.0,0.0,
RM626,45.0,  36-45 ,,travel_rarely,930.0,Sales,9.0,3.0,  Marketing ,1.0,864.0,4.0,Male,74.0,3.0,3.0,  Sales Executive ,1.0,Divorced,10761.0,10k-15k,19239.0,4.0,Y,Yes,12.0,3.0,3.0,80.0,,18.0,2.0,3.0,5.0,4.0,,
rm045,30.0,26-35,No,Travel_Frequently,721.0,Research & Development,1.0,2.0,Medical,1.0,57.0,3.0,female,58.0,3.0,2.0,Laboratory Technician,4.0,Single,4011.0,Upto 5k,10781.0,1.0,  Y ,No,23.0,,4.0,80.0,0.0,12.0,2.0,3.0,12.0,8.0,3.0,7.0
RM878,46.0,46-55,No,Travel_Rarely,150.0,Research & Development,2.0,4.0,Technical Degree,1.0,1228.0,,Male,60.0,3.0,2.0,,4.0,,7379.0,5k-10k,17433.0,2.0,Y,  No ,11.0,3.0,3.0,80.0,1.0,12.0,3.0,2.0,6.0,3.0,1.0,4.0
RM1246,24.0,,No,Travel_Frequently,897.0,Human Resources,10.0,3.0,  Medical ,1.0,1746.0,1.0,Male,59.0,3.0,1.0,Human Resources,4.0,Married,2145.0,Upto 5k,2097.0,0.0,  y ,  No ,14.0,3.0,4.0,80.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0
  RM1009 ,54.0,46-55,No,Travel_Rarely,971.0,Research & Development,1.0,3.0,Medical,1.0,1422.0,4.0,female,54.0,3.0,4.0,Research Director,4.0,Single,17328.0,15k+,5652.0,6.0,Y,  No ,19.0,3.0,4.0,80.0,,29.0,3.0,2.0,20.0,7.0,12.0,7.0
RM938,39.0,  36-45 ,,Travel_Rarely,412.0,research & development,13.0,4.0,Medical,1.0,1307.0,3.0,Female,94.0,2.0,4.0,Manager,2.0,Divorced,17123.0,  15k+ ,17334.0,6.0,Y,Yes,13.0,3.0,4.0,80.0,2.0,21.0,,3.0,19.0,9.0,15.0,2.0
RM257,42.0,36-45,No,Travel_Rarely,269.0,research & development,2.0,3.0,Medical,1.0,351.0,4.0,  Female ,,2.0,1.0,Laboratory Technician,1.0,divorced,2593.0,Upto 5k,8007.0,0.0,Y,nan,11.0,3.0,3.0,80.0,1.0,10.0,4.0,3.0,,6.0,7.0,
RM1028,34.0,26-35,  no ,Travel_Rarely,unknown,Research & Development,1.0,3.0,Life Sciences,1.0,1447.0,4.0,Female,86.0,2.0,1.0,Laboratory Technician,2.0,Married,3294.0,  Upto 5k ,3708.0,5.0,Y,No,17.0,3.0,1.0,80.0,1.0,7.0,2.0,2.0,5.0,4.0,0.0,2.0
RM1302,58.0,55+,No,  Non-Travel ,350.0,Sales,2.0,3.0,nan,1.0,1824.0,2.0,Male,52.0,3.0,4.0,Manager,2.0,Divorced,16291.0,  15k+ ,22577.0,4.0,Y,no,22.0,4.0,4.0,80.0,1.0,37.0,0.0,2.0,16.0,9.0,14.0,14.0
rm667,22.0,18-25,Yes,Travel_Rarely,617.0,research & development,3.0,1.0,Life Sciences,1.0,926.0,2.0,Female,34.0,3.0,2.0,  Manufacturing Director ,3.0,  Married ,4171.0,Upto 5k,10022.0,0.0,Y,Yes,19.0,3.0,1.0,80.0,1.0,4.0,3.0,,3.0,2.0,0.0,2.0
RM420,30.0,26-35,No,Non-Travel,1400.0,  Research & Development ,3.0,3.0,Life Sciences,1.0,562.0,3.0,Male,53.0,3.0,1.0,Laboratory Technician,4.0,Married,2097.0,Upto 5k,16734.0,4.0,Y,No,15.0,3.0,3.0,80.0,1.0,9.0,3.0,1.0,5.0,3.0,1.0,4.0
RM1134,43.0,36-45,  No ,Travel_Rarely,990.0,Research & Development,27.0,3.0,Technical Degree,1.0,1599.0,4.0,Male,87.0,4.0,1.0,Laboratory Technician,2.0,divorced,4876.0,upto 5k,5855.0,5.0,Y,No,12.0,,3.0,80.0,1.0,8.0,0.0,3.0,6.0,4.0,0.0,2.0
RM1159,,36-45,No,Travel_Rarely,671.0,,19.0,3.0,Life Sciences,1.0,1631.0,3.0,Male,85.0,3.0,2.0,Manufacturing Director,3.0,  Married ,5768.0,5k-10k,26493.0,3.0,y,No,17.0,3.0,1.0,80.0,3.0,,2.0,2.0,4.0,3.0,0.0,2.0
RM1121,38.0,36-45,No,Travel_Rarely,,Sales,16.0,3.0,Life Sciences,1.0,1583.0,2.0,Female,90.0,3.0,2.0,Sales Executive,2.0,Single,4198.0,Upto 5k,16379.0,2.0,Y,  no ,12.0,3.0,2.0,80.0,0.0,8.0,5.0,4.0,3.0,2.0,1.0,2.0
RM609,55.0,46-55,  Yes ,Travel_Rarely,436.0,Sales,2.0,1.0,Medical,1.0,842.0,3.0,Male,37.0,3.0,2.0,sales executive,4.0,Single,5160.0,5k-10k,21519.0,4.0,y,No,,3.0,3.0,80.0,0.0,12.0,3.0,2.0,9.0,7.0,,3.0
RM967,58.0,55+,  Yes ,Travel_Rarely,601.0,Research & Development,unknown,4.0,Medical,1.0,1360.0,3.0,Female,53.0,2.0,3.0,Manufacturing Director,,Married,10008.0,,12023.0,,y,Yes,14.0,3.0,4.0,80.0,0.0,31.0,0.0,,10.0,9.0,5.0,9.0
RM673,42.0,  36-45 ,No,Travel_Rarely,462.0,Sales,14.0,2.0,Medical,1.0,936.0,3.0,Female,68.0,2.0,,sales executive,3.0,Single,6244.0,5k-10k,7824.0,,Y,No,17.0,3.0,1.0,80.0,0.0,10.0,6.0,3.0,,4.0,0.0,3.0
RM166,unknown,46-55,,Travel_Rarely,1452.0,Research & Development,11.0,3.0,Life Sciences,1.0,226.0,3.0,Female,53.0,3.0,5.0,Manager,2.0,Single,19926.0,15k+,,3.0,Y,no,15.0,3.0,2.0,80.0,0.0,21.0,5.0,3.0,5.0,4.0,4.0,4.0
RM1098,24.0,18-25,No,Travel_Rarely,350.0,Research & Development,21.0,2.0,  Technical Degree ,unknown,1551.0,,Male,57.0,2.0,1.0,Laboratory Technician,1.0,Divorced,2296.0,Upto 5k,10036.0,0.0,Y,No,14.0,3.0,2.0,80.0,3.0,2.0,3.0,3.0,1.0,1.0,,0.0
RM412,60.0,55+,No,  nan ,422.0,,7.0,3.0,Life Sciences,1.0,549.0,1.0,Female,41.0,3.0,5.0,Manager,1.0,  Married ,19566.0,15k+,3854.0,5.0,Y,No,11.0,3.0,,80.0,0.0,,5.0,1.0,29.0,8.0,11.0,10.0
